id,u1,u2,u3,x,y,z
11.83215,0.0083685358697775,-0.0024360317123024,0.0097026092887311,11.93215,0,0
11.9988,0.0080881476627123,-0.0020173544232622,0.0093377642905127,12.0988,0,0
12.16545,0.0078186373079269,-0.0016442897058807,0.0089869079883436,12.26545,0,0
12.3321,0.0075595048718445,-0.0013132530890805,0.0086496045801628,12.4321,0,0
12.49875,0.0073102726198408,-0.0010208375959833,0.0083254168416961,12.59875,0,0
12.6654,0.0070704945329583,-0.00076388511284586,0.0080139174020522,12.7654,0,0
12.83205,0.0068397484726185,-0.00053943278348097,0.0077146841770591,12.93205,0,0
12.9987,0.0066176302551222,-0.00034467405406135,0.0074272961900107,13.0987,0,0
13.16535,0.0064037618123791,-0.00017701644327742,0.0071513442128876,13.26535,0,0
13.332,0.0061977846702423,-3.4036311787762e-05,0.0068864261351763,13.432,0,0
13.49865,0.0059993549855479,8.655370053965e-05,0.00663214285478,13.59865,0,0
13.6653,0.0058081505709391,0.00018685850285842,0.0063881081935931,13.7653,0,0
13.83195,0.0056238654285083,0.00026883837198892,0.0061539443198245,13.93195,0,0
13.9986,0.0054462055651677,0.00033433591566595,0.0059292777828178,14.0986,0,0
14.16525,0.0052748950618109,0.00038503969692239,0.0057137486510174,14.26525,0,0
14.3319,0.0051096714622028,0.00042251555636993,0.0055070060769852,14.4319,0,0
14.49855,0.0049502822231237,0.00044822871622511,0.00530870452937,14.59855,0,0
14.6652,0.0047964899761024,0.00046351559546997,0.0051185121325126,14.7652,0,0
14.83185,0.0046480686150161,0.00046960949132078,0.0049361064391749,14.93185,0,0
14.9985,0.0045048002679841,0.00046765850516788,0.0047611708958087,15.0985,0,0
15.16515,0.0043664798741161,0.00045870413369793,0.004593402387456,15.26515,0,0
15.3318,0.004232911846168,0.00044370209747998,0.0044325072630023,15.4318,0,0
15.49845,0.0041039074743691,0.0004235367075379,0.0042781980559419,15.59845,0,0
15.6651,0.003979288919764,0.00039900499837033,0.0041302002567074,15.7651,0,0
15.83175,0.0038588863533887,0.00037083342002197,0.0039882486187073,15.93175,0,0
15.9984,0.0037425357200382,0.00033968920072843,0.0038520841455558,16.0984,0,0
16.16505,0.0036300822328358,0.0003061689563733,0.0037214601264513,16.26505,0,0
16.3317,0.0035213779097683,0.00027081188972849,0.0035961387379108,16.4317,0,0
16.49835,0.0034162796392292,0.00023410864242437,0.0034758882995601,16.59835,0,0
16.665,0.0033146522466238,0.0001964934702741,0.0033604886175316,16.765,0,0
16.83165,0.0032163663641909,0.00015835452179043,0.0032497278862273,16.93165,0,0
16.9983,0.0031212967509772,0.00012004061299976,0.0031434002079535,17.0983,0,0
17.16495,0.0030293249909668,8.1856198482716e-05,0.0030413102952341,17.26495,0,0
17.3316,0.0029403376439618,4.406923241333e-05,0.0029432706687683,17.4316,0,0
17.49825,0.002854224781187,6.916243450727e-06,0.0028490994311029,17.59825,0,0
17.6649,0.002770882365121,-2.9400542921012e-05,0.0027586243819503,17.7649,0,0
17.83155,0.0026902106385824,-6.4707322571118e-05,0.0026716805023711,17.93155,0,0
17.9982,0.0026121128439673,-9.8855012702926e-05,0.0025881079690422,18.0982,0,0
18.16485,0.0025364973272608,-0.0001317205113496,0.0025077557377022,18.26485,0,0
18.3315,0.0024632761299584,-0.00016320241684448,0.0024304792991666,18.4315,0,0
18.49815,0.002392363865386,-0.00019321842533851,0.002356138918319,18.59815,0,0
18.6648,0.0023236795829915,-0.00022170540784628,0.0022846027401537,18.7648,0,0
18.83145,0.0022571455337363,-0.0002486164083137,0.0022157448002358,18.93145,0,0
18.9981,0.0021926861813478,-0.00027391890440055,0.0021494434710941,19.0981,0,0
19.16475,0.0021302298576754,-0.00029759405344433,0.0020855841434391,19.26475,0,0
19.3314,0.0020697076770438,-0.00031963469634673,0.0020240574718371,19.4314,0,0
19.49805,0.002011052663863,-0.00034004428575588,0.0019647580105121,19.59805,0,0
19.6647,0.0019542012253892,-0.00035883558007873,0.0019075865195331,19.7647,0,0
19.83135,0.0018990921944815,-0.00037602942496717,0.001852448425559,19.93135,0,0
19.998,0.0018456660579174,-0.00039165418694039,0.0017992526290003,20.098,0,0
20.16465,0.0017938662691689,-0.00040574411335676,0.0017479134815825,20.26465,0,0
20.3313,0.0017436384022378,-0.00041833870265924,0.0016983494418355,20.4313,0,0
20.49795,0.0016949294674264,-0.00042948251104729,0.0016504820359751,20.59795,0,0
20.6646,0.0016476890835985,-0.00043922334506371,0.0016042375495001,20.7646,0,0
20.83125,0.0016018687284274,-0.00044761206614549,0.0015595458574775,20.93125,0,0
20.9979,0.0015574211303575,-0.00045470266351247,0.0015163395222519,21.0979,0,0
21.16455,0.0015143013171645,-0.00046055040359266,0.0014745552378175,21.26455,0,0
21.3312,0.0014724659501502,-0.00046521194416227,0.0014341328157349,21.4312,0,0
21.49785,0.0014318727826805,-0.00046874558846282,0.0013950144037714,21.59785,0,0
21.6645,0.0013924815996061,-0.00047120948102103,0.001357145717842,21.7645,0,0
21.83115,0.0013542536247676,-0.00047266193210908,0.0013204751654761,21.93115,0,0
21.9978,0.0013171510378709,-0.0004731617865701,0.0012849531706364,22.0978,0,0
22.16445,0.0012811378174155,-0.00047276672767124,0.0012505332241708,22.26445,0,0
22.3311,0.0012461792123971,-0.00047153373415113,0.0012171711280175,22.4311,0,0
22.49775,0.0012122413104387,-0.00046951951269014,0.0011848244126855,22.59775,0,0
22.6644,0.0011792917952359,-0.0004667789493026,0.0011534532334746,22.7644,0,0
22.83105,0.0011472994746259,-0.00046336563927229,0.0011230197199926,22.93105,0,0
22.9977,0.0011162338938638,-0.00045933234498039,0.001093487474047,23.0977,0,0
23.16435,0.0010860660171933,-0.00045472961712836,0.0010648223354363,23.26435,0,0
23.331,0.001056767805531,-0.00044960635278661,0.0010369918227822,23.431,0,0
23.49765,0.0010283118695971,-0.00044401025072753,0.0010099647008443,23.59765,0,0
23.6643,0.0010006720840204,-0.00043798661167639,0.0009837116364933,23.7643,0,0
23.83095,0.0009738232087945,-0.00043157889189674,0.00095820471829263,23.93095,0,0
23.9976,0.00094774057767339,-0.00042482913658194,0.00093341708346532,24.0976,0,0
24.16425,0.00092240065218119,-0.00041777695865006,0.00090932348175804,24.26425,0,0
24.3309,0.0008977806817729,-0.00041046006512523,0.00088589986259324,24.4309,0,0
24.49755,0.00087385842349766,-0.00040291465580811,0.00086312305307752,24.59755,0,0
24.6642,0.00085061264239143,-0.0003951745732398,0.00084097124485137,24.7642,0,0
24.83085,0.00082802280593238,-0.00038727178694401,0.0008194236389569,24.93085,0,0
24.9975,0.00080606883148321,-0.00037923674979557,0.00079846016735711,25.0975,0,0
25.16415,0.00078473153877107,-0.00037109770712759,0.0007780619155442,25.26415,0,0
25.3308,0.0007639923747907,-0.00036288112999205,0.00075821081650417,25.4308,0,0
25.49745,0.00074383318597274,-0.00035461202560535,0.00073888940921161,25.59745,0,0
25.6641,0.00072423662778394,-0.00034631339070433,0.00072008120772517,25.7641,0,0
25.83075,0.00070518591671351,-0.00033800658962921,0.000701770436771,25.93075,0,0
25.9974,0.00068666462448937,-0.00032971161817107,0.00068394182158004,26.0974,0,0
26.16405,0.00066865704924756,-0.00032144668478665,0.00066658091242019,26.26405,0,0
26.3307,0.0006511479916524,-0.00031322853276498,0.00064967385535654,26.4307,0,0
26.49735,0.00063412256880575,-0.00030507265891311,0.00063320720860971,26.59735,0,0
26.664,0.00061756655092575,-0.00029699300578795,0.00061716822993831,26.764,0,0
26.83065,0.00060146615900902,-0.00028900222969054,0.00060154467706633,26.93065,0,0
26.9973,0.00058580789635798,-0.00028111187706808,0.00058632464646086,27.0973,0,0
27.16395,0.00057057885426423,-0.00027333217123622,0.00057149682966709,27.26395,0,0
27.3306,0.00055576652893052,-0.00026567222964094,0.00055705033872117,27.4306,0,0
27.49725,0.00054135866878381,-0.00025814020176844,0.00054297456387989,27.59725,0,0
27.6639,0.00052734355226946,-0.00025074313468373,0.00052925940389927,27.7639,0,0
27.83055,0.0005137098220189,-0.0002434871440761,0.0005158951124809,27.93055,0,0
27.9972,0.00050044634632729,-0.00023637751796929,0.00050287217203821,28.0972,0,0
28.16385,0.00048754247182316,-0.0002294186466122,0.00049018150197821,28.26385,0,0
28.3305,0.00047498787310091,-0.00022261415241538,0.00047781432286498,28.4305,0,0
28.49715,0.00046277242692617,-0.00021596696394401,0.00046576204378452,28.59715,0,0
28.6638,0.0004508864422451,-0.00020947929711824,0.00045401645191482,28.7638,0,0
28.83045,0.00043932052370441,-0.00020315274937301,0.00044256959163948,28.93045,0,0
28.9971,0.0004280654573081,-0.00019698834837628,0.00043141366348202,29.0971,0,0
29.16375,0.00041711241996658,-0.00019098657301898,0.00042054119761181,29.26375,0,0
29.3304,0.00040645285550415,-0.00018514741708462,0.00040994494561146,29.4304,0,0
29.49705,0.00039607837063202,-0.00017947041693277,0.00039961778929857,29.59705,0,0
29.6637,0.00038598092600399,-0.00017395470229742,0.00038955290029536,29.7637,0,0
29.83035,0.00037615272346688,-0.00016859903451509,0.00037974364255284,29.93035,0,0
29.997,0.00036658611133825,-0.00016340181710223,0.00037018348967082,30.097,0,0
30.16365,0.00035727375872955,-0.00015836116787491,0.00036086617223902,30.26365,0,0
30.3303,0.00034820855293105,-0.00015347493641763,0.00035178558955777,30.4303,0,0
30.49695,0.00033938351309183,-0.00014874070110576,0.0003429357343114,30.59695,0,0
30.6636,0.00033079194938846,-0.00014415585546631,0.00033431082905348,30.7636,0,0
30.83025,0.00032242736955625,-0.00013971760912419,0.00032590524584435,30.93025,0,0
30.9969,0.00031428340016464,-0.00013542297441055,0.00031771343733611,31.0969,0,0
31.16355,0.00030635393204795,-0.00013126886117515,0.00030973006350917,31.26355,0,0
31.3302,0.00029863303510015,-0.00012725206496226,0.00030194991817969,31.4302,0,0
31.49685,0.00029111488642357,-0.00012336924592656,0.00029436786572123,31.59685,0,0
31.6635,0.00028379390329463,-0.00011961702746777,0.00028697895895227,31.7635,0,0
31.83015,0.00027666466543243,-0.00011599197489266,0.00027977837165764,31.93015,0,0
31.9968,0.00026972184937361,-0.0001124905689516,0.00027276134030818,32.0968,0,0
32.16345,0.00026296035011819,-0.00010910930468725,0.00026592327383848,32.26345,0,0
32.3301,0.00025637521016465,-0.00010584466335522,0.00025925969148186,32.4301,0,0
32.49675,0.0002499615595302,-0.00010269308250784,0.00025276616895992,32.59675,0,0
32.6634,0.000243714727108,-9.9651052332134e-05,0.00024643844076685,32.7634,0,0
32.83005,0.0002376301758344,-9.6715083143634e-05,0.00024027234274341,32.93005,0,0
32.9967,0.00023170344783268,-9.3881673588455e-05,0.00023426376229692,33.0967,0,0
33.16335,0.00022593026641156,-9.114740249603e-05,0.00022840873371589,33.26335,0,0
33.33,0.00022030647679482,-8.8508893838548e-05,0.00022270338500887,33.43,0,0
33.49665,0.00021482799591911,-8.5962784302969e-05,0.00021714389178662,33.59665,0,0
33.6633,0.00020949090591285,-8.3505809309243e-05,0.00021172656606126,33.7633,0,0
33.82995,0.00020429139987611,-8.1134766948058e-05,0.00020644780695598,33.92995,0,0
33.9966,0.00019922573590947,-7.8846485892721e-05,0.00020130405793739,34.0966,0,0
34.16325,0.00019429032283164,-7.6637904744961e-05,0.00019629188950202,34.26325,0,0
34.3299,0.00018948167054839,-7.4506036128482e-05,0.00019140795342586,34.4299,0,0
34.49655,0.00018479634793119,-7.244793566702e-05,0.0001866489430795,34.59655,0,0
34.6632,0.00018023106145915,-7.0460774229226e-05,0.00018201167036671,34.7632,0,0
34.82985,0.00017578260976149,-6.8541803065105e-05,0.00017749302323239,34.92985,0,0
34.9965,0.0001714478450017,-6.6688324370017e-05,0.00017308992882801,35.0965,0,0
35.16315,0.00016722374506448,-6.4897756319595e-05,0.00016879942503894,35.26315,0,0
35.3298,0.00016310737189678,-6.3167599889346e-05,0.00016461862100793,35.4298,0,0
35.49645,0.00015909583608654,-6.1495411352431e-05,0.00016054466294581,35.59645,0,0
35.6631,0.00015518636315675,-5.9878860237437e-05,0.00015657480056347,35.7631,0,0
35.82975,0.00015137625536663,-5.8315698265753e-05,0.00015270635039757,35.92975,0,0
35.9964,0.00014766285920349,-5.6803733990313e-05,0.00014893666408344,36.0964,0,0
36.16305,0.00014404362629389,-5.5340883985647e-05,0.0001452631899911,36.26305,0,0
36.3297,0.00014051607835868,-5.3925144168973e-05,0.00014168343916355,36.4297,0,0
36.49635,0.00013707777736348,-5.255456667529e-05,0.00013819495588547,36.59635,0,0
36.663,0.00013372638150946,-5.1227304710528e-05,0.00013479537481025,36.763,0,0
36.82965,0.00013045961306537,-4.9941586387608e-05,0.00013148238933874,36.92965,0,0
36.9963,0.0001272752309458,-4.8695693846222e-05,0.00012825372433149,37.0963,0,0
37.16295,0.00012417108220175,-4.7488002276639e-05,0.00012510718900241,37.26295,0,0
37.3296,0.0001211450724789,-4.6316956296877e-05,0.00012204064758035,37.4296,0,0
37.49625,0.00011819514081416,-4.5181051259832e-05,0.00011905199402353,37.59625,0,0
37.6629,0.00011531930700818,-4.407886699643e-05,0.00011613920094559,37.7629,0,0
37.82955,0.0001125156444822,-4.3009046680403e-05,0.0001133002924137,37.92955,0,0
37.9962,0.00010978225710316,-4.1970280218077e-05,0.00011053332053294,38.0962,0,0
38.16285,0.00010711732278528,-4.0961333272641e-05,0.00010783641066124,38.26285,0,0
38.3295,0.00010451906853939,-3.9981028505106e-05,0.00010520773620663,38.4295,0,0
38.49615,0.00010198574915386,-3.9028230909881e-05,0.00010264549695751,38.59615,0,0
38.6628,9.9515687341533e-05,-3.8101872673767e-05,0.00010014796083317,38.7628,0,0
38.82945,9.7107250794142e-05,-3.7200936641969e-05,9.7713440550879e-05,38.92945,0,0
38.9961,9.4758832562152e-05,-3.6324443442639e-05,9.5340273584673e-05,39.0961,0,0
39.16275,9.2468888035078e-05,-3.5471472710742e-05,9.302686068858e-05,39.26275,0,0
39.3294,9.0235913830773e-05,-3.4641148602882e-05,9.0771644310787e-05,39.4294,0,0
39.49605,8.8058429731333e-05,-3.3832628544112e-05,8.8573090070116e-05,39.59605,0,0
39.6627,8.5935012759402e-05,-3.3045121312462e-05,8.6429722278806e-05,39.7627,0,0
39.82935,8.3864277747452e-05,-3.2277874413279e-05,8.4340103987243e-05,39.92935,0,0
39.996,8.1844860699771e-05,-3.1530164279158e-05,8.2302819872977e-05,40.096,0,0
40.16265,7.9875450204209e-05,-3.0801311670005e-05,8.0316508979591e-05,40.26265,0,0
40.3293,7.795476954054e-05,-3.0090670713602e-05,7.8379846281094e-05,40.4293,0,0
40.49595,7.6081561350052e-05,-2.9397620393019e-05,7.6491526883936e-05,40.59595,0,0
40.6626,7.4254616601314e-05,-2.8721577672377e-05,7.4650296187658e-05,40.7626,0,0
40.82925,7.2472758109255e-05,-2.8061988013403e-05,7.2854932863514e-05,40.92925,0,0
40.9959,7.0734826404342e-05,-2.741831799235e-05,7.1104234275284e-05,41.0959,0,0
41.16255,6.9039706451975e-05,-2.679006651566e-05,6.939704425637e-05,41.26255,0,0
41.3292,6.7386312465299e-05,-2.6176756630466e-05,6.7732237402489e-05,41.4292,0,0
41.49585,6.5773574875412e-05,-2.5577929123589e-05,6.610870562233e-05,41.59585,0,0
41.6625,6.420046498678e-05,-2.4993152145952e-05,6.452538371454e-05,41.7625,0,0
41.82915,6.2665980977098e-05,-2.4422014146704e-05,6.2981234879573e-05,41.92915,0,0
41.9958,6.1169135878539e-05,-2.3864118319159e-05,6.1475238316311e-05,42.0958,0,0
42.16245,5.9708980335961e-05,-2.3319090909362e-05,6.0006412771185e-05,42.26245,0,0
42.3291,5.8284589696447e-05,-2.2786575117553e-05,5.8573803179408e-05,42.4291,0,0
42.49575,5.6895052919389e-05,-2.226622626902e-05,5.7176469228701e-05,42.59575,0,0
42.6624,5.5539493590055e-05,-2.1757719041867e-05,5.581350704163e-05,42.7624,0,0
42.82905,5.4217058009885e-05,-2.1260742194425e-05,5.4484036861575e-05,42.92905,0,0
42.9957,5.2926904960276e-05,-2.0774994352768e-05,5.3187192509586e-05,43.0957,0,0
43.16235,5.1668225111147e-05,-2.0300190355393e-05,5.1922141350063e-05,43.26235,0,0
43.329,5.0440230030745e-05,-1.9836056680991e-05,5.068807294187e-05,43.429,0,0
43.49565,4.9242142734405e-05,-1.938232775736e-05,4.9484189319114e-05,43.59565,0,0
43.6623,4.8073215615997e-05,-1.8938751587607e-05,4.8309723379612e-05,43.7623,0,0
43.82895,4.6932720302965e-05,-1.850508576786e-05,4.7163928426548e-05,43.92895,0,0
43.9956,4.5819938927164e-05,-1.8081094235109e-05,4.6046069208584e-05,44.0956,0,0
44.16225,4.4734180696364e-05,-1.7666552309998e-05,4.4955438860275e-05,44.26225,0,0
44.3289,4.3674772526572e-05,-1.7261243208785e-05,4.3891349264491e-05,44.4289,0,0
44.49555,4.2641050977356e-05,-1.6864955159408e-05,4.2853122791804e-05,44.59555,0,0
44.6622,4.1632377570829e-05,-1.6477485970327e-05,4.1840107912064e-05,44.7622,0,0
44.82885,4.0648130139048e-05,-1.6098639954778e-05,4.0851670312613e-05,44.92885,0,0
44.9955,3.9687695371078e-05,-1.5728225355085e-05,3.9887185281149e-05,45.0955,0,0
45.16215,3.8750482977964e-05,-1.5366058525119e-05,3.8946052098315e-05,45.26215,0,0
45.3288,3.7835917698256e-05,-1.5011961197404e-05,3.8027685851273e-05,45.4288,0,0
45.49545,3.6943432408457e-05,-1.4665758165384e-05,3.7131510408406e-05,45.59545,0,0
45.6621,3.6072481224377e-05,-1.4327281148528e-05,3.6256971693847e-05,45.7621,0,0
45.82875,3.5222532112598e-05,-1.3996366344141e-05,3.5403530140432e-05,45.92875,0,0
45.9954,3.4393060519962e-05,-1.3672852325843e-05,3.4570654208473e-05,46.0954,0,0
46.16205,3.3583561494292e-05,-1.3356583644929e-05,3.3757832634855e-05,46.26205,0,0
46.3287,3.2793542853952e-05,-1.3047408618724e-05,3.2964567473559e-05,46.4287,0,0
46.49535,3.20225192957e-05,-1.2745177411001e-05,3.2190368114478e-05,46.59535,0,0
46.662,3.1270023610979e-05,-1.2449745410536e-05,3.143476259189e-05,46.762,0,0
46.82865,3.0535600369697e-05,-1.2160971216596e-05,3.0697291164747e-05,46.92865,0,0
46.9953,2.9818800469109e-05,-1.1878714873367e-05,2.9977500795034e-05,47.0953,0,0
47.16195,2.9119191515688e-05,-1.1602841056543e-05,2.9274955593127e-05,47.26195,0,0
47.3286,2.8436351982873e-05,-1.1333217223957e-05,2.8589230893881e-05,47.4286,0,0
47.49525,2.7769866166685e-05,-1.1069711981547e-05,2.7919908157243e-05,47.59525,0,0
47.6619,2.7119333797539e-05,-1.0812198100724e-05,2.726658462136e-05,47.7619,0,0
47.82855,2.6484364634998e-05,-1.0560550808561e-05,2.6628867834016e-05,47.92855,0,0
47.9952,2.5864573798626e-05,-1.0314646267293e-05,2.6006370941291e-05,48.0952,0,0
48.16185,2.5259590668921e-05,-1.0074364439024e-05,2.5398721613102e-05,48.26185,0,0
48.3285,2.4669053885124e-05,-9.8395874951289e-06,2.4805556992847e-05,48.4285,0,0
48.49515,2.4092607022365e-05,-9.6101983950641e-06,2.4226519342764e-05,48.59515,0,0
48.6618,2.3529906836145e-05,-9.3860836102192e-06,2.3661264300906e-05,48.7618,0,0
48.82845,2.2980618632024e-05,-9.1671316365804e-06,2.3109456214963e-05,48.92845,0,0
48.9951,2.2444412262436e-05,-8.9532316616368e-06,2.257076411559e-05,49.0951,0,0
49.16175,2.1920969764815e-05,-8.7442761557166e-06,2.2044869358639e-05,49.26175,0,0
49.3284,2.1409981074489e-05,-8.540159475507e-06,2.1531461312001e-05,49.4284,0,0
49.49505,2.091114031669e-05,-8.3407766102503e-06,2.1030233630591e-05,49.59505,0,0
49.6617,2.0424152884429e-05,-8.1460256464688e-06,2.0540891332948e-05,49.7617,0,0
49.82835,1.9948731468248e-05,-7.9558064527442e-06,2.0063146812568e-05,49.92835,0,0
49.995,1.9484592620883e-05,-7.7700194983052e-06,1.9596716390492e-05,50.095,0,0
50.16165,1.903146331736e-05,-7.5885681953989e-06,1.9141326871058e-05,50.26165,0,0
50.3283,1.8589077277354e-05,-7.4113576579503e-06,1.8696711851658e-05,50.4283,0,0
50.49495,1.8157171781773e-05,-7.2382935871094e-06,1.8262608530903e-05,50.59495,0,0
50.6616,1.7735493754189e-05,-7.0692844944994e-06,1.7838763784418e-05,50.7616,0,0
50.82825,1.732379635349e-05,-6.9042405290753e-06,1.7424930749189e-05,50.92825,0,0
50.9949,1.6921836023289e-05,-6.7430724253153e-06,1.702086586716e-05,51.0949,0,0
51.16155,1.6529378130742e-05,-6.5856936100186e-06,1.6626334518409e-05,51.26155,0,0
51.3282,1.6146193808944e-05,-6.4320190929656e-06,1.6241107858307e-05,51.4282,0,0
51.49485,1.5772057221578e-05,-6.2819644742532e-06,1.5864960078105e-05,51.59485,0,0
51.6615,1.540675079235e-05,-6.1354479371014e-06,1.5497673629646e-05,51.7615,0,0
51.82815,1.5050062278209e-05,-5.9923891988562e-06,1.513903629539e-05,51.92815,0,0
51.9948,1.4701782233033e-05,-5.8527085745487e-06,1.4788838649151e-05,52.0948,0,0
52.16145,1.4361708858308e-05,-5.7163288582048e-06,1.4446878903555e-05,52.26145,0,0
52.3281,1.4029645289762e-05,-5.5831743313861e-06,1.4112960194729e-05,52.4281,0,0
52.49475,1.3705397245132e-05,-5.4531698804609e-06,1.3786888227743e-05,52.59475,0,0
52.6614,1.3388777524365e-05,-5.3262427690909e-06,1.3468475775405e-05,52.7614,0,0
52.82805,1.307960349359e-05,-5.2023217019518e-06,1.3157540160971e-05,52.92805,0,0
52.9947,1.2777694903205e-05,-5.0813359934672e-06,1.2853901074124e-05,53.0947,0,0
53.16135,1.2482878063664e-05,-4.9632172344239e-06,1.2557384747341e-05,53.26135,0,0
53.328,1.2194983511994e-05,-4.8478984087897e-06,1.2267821621364e-05,53.428,0,0
53.49465,1.191384398748e-05,-4.7353131118357e-06,1.1985044318755e-05,53.59465,0,0
53.6613,1.163929830712e-05,-4.6253971141214e-06,1.1708891521891e-05,53.7613,0,0
53.82795,1.137118920103e-05,-4.5180875295089e-06,1.1439205807233e-05,53.92795,0,0
