id,u,x,y,z
20.6646,0.00012252990443346,20.7646,0,0
20.83125,0.00011654676223532,20.93125,0,0
20.9979,0.00011086278664742,21.0979,0,0
21.16455,0.00010546261510967,21.26455,0,0
21.3312,0.00010033163445376,21.4312,0,0
21.49785,9.5456073717478e-05,21.59785,0,0
21.6645,9.0822831627104e-05,21.7645,0,0
21.83115,8.6419557324358e-05,21.93115,0,0
21.9978,8.2234498809433e-05,22.0978,0,0
22.16445,7.8256573184487e-05,22.26445,0,0
22.3311,7.4475233411642e-05,22.4311,0,0
22.49775,7.0880529458234e-05,22.59775,0,0
22.6644,6.7462991072662e-05,22.7644,0,0
22.83105,6.4213681028806e-05,22.93105,0,0
22.9977,6.1124091922996e-05,23.0977,0,0
23.16435,5.8186192553518e-05,23.26435,0,0
23.331,5.5392337001247e-05,23.431,0,0
23.49765,5.273530504114e-05,23.59765,0,0
23.6643,5.0208221993126e-05,23.7643,0,0
23.83095,4.7804593942696e-05,23.93095,0,0
23.9976,4.5518237042521e-05,24.0976,0,0
24.16425,4.3343308215923e-05,24.26425,0,0
24.3309,4.1274242757615e-05,24.4309,0,0
24.49755,3.9305781104666e-05,24.59755,0,0
24.6642,3.7432913730395e-05,24.7642,0,0
24.83085,3.5650904490383e-05,24.93085,0,0
24.9975,3.3955241929991e-05,25.0975,0,0
25.16415,3.2341659646336e-05,25.26415,0,0
25.3308,3.0806093239813e-05,25.4308,0,0
25.49745,2.9344698075271e-05,25.59745,0,0
25.6641,2.7953811203533e-05,25.7641,0,0
25.83075,2.6629966855066e-05,25.93075,0,0
25.9974,2.5369862740746e-05,26.0974,0,0
26.16405,2.4170373568039e-05,26.26405,0,0
26.3307,2.3028521202841e-05,26.4307,0,0
26.49735,2.194148646063e-05,26.59735,0,0
26.664,2.0906582674547e-05,26.764,0,0
26.83065,1.9921265981391e-05,26.93065,0,0
26.9973,1.898311189641e-05,27.0973,0,0
27.16395,1.8089824285717e-05,27.26395,0,0
27.3306,1.7239214596585e-05,27.4306,0,0
27.49725,1.6429209683277e-05,27.59725,0,0
27.6639,1.5657833383928e-05,27.7639,0,0
27.83055,1.4923213345395e-05,27.93055,0,0
27.9972,1.4223564674816e-05,28.0972,0,0
28.16385,1.3557195890503e-05,28.26385,0,0
28.3305,1.2922494408693e-05,28.4305,0,0
28.49715,1.2317931731304e-05,28.59715,0,0
28.6638,1.1742050556848e-05,28.7638,0,0
28.83045,1.1193469301767e-05,28.93045,0,0
28.9971,1.067087064942e-05,29.0971,0,0
29.16375,1.0173005489436e-05,29.26375,0,0
29.3304,9.6986827405981e-06,29.4304,0,0
29.49705,9.2467727819527e-06,29.59705,0,0
29.6637,8.8161984046406e-06,29.7637,0,0
29.83035,8.4059377991825e-06,29.93035,0,0
29.997,8.0150165082351e-06,30.097,0,0
30.16365,7.6425100263165e-06,30.26365,0,0
30.3303,7.2875366403627e-06,30.4303,0,0
30.49695,6.9492596910529e-06,30.59695,0,0
30.6636,6.6268812011423e-06,30.7636,0,0
30.83025,6.3196438413511e-06,30.93025,0,0
30.9969,6.0268252579946e-06,31.0969,0,0
31.16355,5.7477397809812e-06,31.26355,0,0
31.3302,5.4817333724379e-06,31.4302,0,0
31.49685,5.2281851096338e-06,31.59685,0,0
31.6635,4.9865026852725e-06,31.7635,0,0
31.83015,4.756123694026e-06,31.93015,0,0
31.9968,4.5365116230803e-06,32.0968,0,0
32.16345,4.3271569673557e-06,32.26345,0,0
32.3301,4.1275736558826e-06,32.4301,0,0
32.49675,3.9373000176275e-06,32.59675,0,0
32.6634,3.7558955954491e-06,32.7634,0,0
32.83005,3.5829419816904e-06,32.93005,0,0
32.9967,3.4180399769217e-06,33.0967,0,0
33.16335,3.2608103120457e-06,33.26335,0,0
33.33,3.1108911138592e-06,33.43,0,0
33.49665,2.967938528308e-06,33.59665,0,0
33.6633,2.8316244591642e-06,33.7633,0,0
33.82995,2.7016371052244e-06,33.92995,0,0
33.9966,2.5776789421757e-06,34.0966,0,0
34.16325,2.4594671849152e-06,34.26325,0,0
34.3299,2.3467319860217e-06,34.4299,0,0
34.49655,2.2392168329626e-06,34.59655,0,0
34.6632,2.1366769395501e-06,34.7632,0,0
34.82985,2.0388795865654e-06,34.92985,0,0
34.9965,1.9456026852025e-06,35.0965,0,0
35.16315,1.8566350685589e-06,35.26315,0,0
35.3298,1.771775208396e-06,35.4298,0,0
35.49645,1.6908314640012e-06,35.59645,0,0
35.6631,1.6136209356558e-06,35.7631,0,0
35.82975,1.5399696765452e-06,35.92975,0,0
35.9964,1.4697116681588e-06,36.0964,0,0
36.16305,1.4026890001978e-06,36.26305,0,0
36.3297,1.3387509547568e-06,36.4297,0,0
36.49635,1.2777541585481e-06,36.59635,0,0
36.663,1.2195617641536e-06,36.763,0,0
36.82965,1.1640435783325e-06,36.92965,0,0
36.9963,1.1110753299137e-06,37.0963,0,0
37.16295,1.060538777467e-06,37.26295,0,0
37.3296,1.012321054547e-06,37.4296,0,0
37.49625,9.6631475958401e-07,37.59625,0,0
37.6629,9.2241737019972e-07,37.7629,0,0
37.82955,8.8053131780552e-07,37.92955,0,0
37.9962,8.4056346361143e-07,38.0962,0,0
38.16285,8.0242516009223e-07,38.26285,0,0
38.3295,7.6603178211154e-07,38.4295,0,0
38.49615,7.3130277713608e-07,38.59615,0,0
38.6628,6.9816124560749e-07,38.7628,0,0
38.82945,6.6653398153545e-07,38.92945,0,0
38.9961,6.3635109688458e-07,39.0961,0,0
39.16275,6.0754605396308e-07,39.26275,0,0
39.3294,5.8005532915401e-07,39.4294,0,0
39.49605,5.5381843832699e-07,39.59605,0,0
39.6627,5.2877763574685e-07,39.7627,0,0
39.82935,5.0487793357062e-07,39.92935,0,0
39.996,4.8206683221381e-07,40.096,0,0
40.16265,4.6029433485171e-07,40.26265,0,0
40.3293,4.3951270592149e-07,40.4293,0,0
40.49595,4.1967648142177e-07,40.59595,0,0
40.6626,4.0074225258442e-07,40.7626,0,0
40.82925,3.8266867265678e-07,40.92925,0,0
40.9959,3.6541626309358e-07,41.0959,0,0
41.16255,3.4894741741136e-07,41.26255,0,0
41.3292,3.332262275332e-07,41.4292,0,0
41.49585,3.1821848522224e-07,41.59585,0,0
41.6625,3.0389152646359e-07,41.7625,0,0
41.82915,2.9021423091195e-07,41.92915,0,0
41.9958,2.7715688241969e-07,42.0958,0,0
42.16245,2.646911668709e-07,42.26245,0,0
42.3291,2.5279004716544e-07,42.4291,0,0
42.49575,2.4142775975739e-07,42.59575,0,0
42.6624,2.3057970258339e-07,42.7624,0,0
42.82905,2.2022243057638e-07,42.92905,0,0
42.9957,2.1033355518692e-07,43.0957,0,0
43.16235,2.0089173910192e-07,43.26235,0,0
43.329,1.9187660614964e-07,43.429,0,0
43.49565,1.8326873541868e-07,43.59565,0,0
43.6623,1.7504958046474e-07,43.7623,0,0
43.82895,1.6720146299365e-07,43.92895,0,0
43.9956,1.5970750040238e-07,44.0956,0,0
44.16225,1.525515991639e-07,44.26225,0,0
44.3289,1.4571838983605e-07,44.4289,0,0
44.49555,1.3919322026321e-07,44.59555,0,0
44.6622,1.3296209727784e-07,44.7622,0,0
44.82885,1.2701167981433e-07,44.92885,0,0
44.9955,1.2132922660905e-07,45.0955,0,0
45.16215,1.1590258930513e-07,45.26215,0,0
